Police Station,Year,Type,Date,Time,Place,Latitude,Longitude
Girinagar,2018,2 wheeler theft,20-06-18,,"Honnamma Coplex Beside Southindees Hotel, K.R Road, Basavanagudi Bengaluru City Karnaka 560004",12.942839,77.577971
Girinagar,2018,2 wheeler theft,24-06-18,,Oppo Udupi Krishan BHavan Gandhi Bazar Main Road Basavanagudi Bengaluru,12.9466,77.57467
Girinagar,2018,2 wheeler theft,18-07-18,,"nO-116, 3rd Block, 6th Main, Thygarajangar Thygarajangar Bengaluru City Karnaka",12.32157,77.63187
Girinagar,2018,2 wheeler theft,27-07-18,,"No.45-2, G- Floor, 6th Main, 10th Cross, 3rd Block Tyagarajanagar Bengaluru City Karnaka 560028",12.94286,77.57239
Girinagar,2018,2 wheeler theft,02-08-18,,"Opp House No.178-1, HB Samaja Link Road, Gandhibazar,Basavanag
udi Bengaluru City Karnaka 560004",12.93824,77.57874
Girinagar,2018,2 wheeler theft,04-08-18,,"Lalbaga West Ge Near Metro Stion, R.v Road Basavanagudi Bengaluru City Karnaka 560004",12.944744,77.573426
Girinagar,2018,2 wheeler theft,10-08-18,,Opp House No 80-1 6th Main 4th Cross Tyagarajanagar Bengaluru City,12.78941,77.79845
Girinagar,2018,2 wheeler theft,23-08-18,,Iinfornt of the time pass hotel basavanagudi Bengaluru City Karnaka 560004,12.94969,77.57991
Girinagar,2018,2 wheeler theft,23-08-18,,Beside of South end Bar & Restorant Kanakapura Road Bengaluru City,12.94162,77.57109
Girinagar,2018,2 wheeler theft,04-09-18,,"Opp No.6-A Annveshan Business Solutions, MNk Road Basavanagudi Bengaluru City Karnaka 560004",12.93849,77.57692
Girinagar,2018,2 wheeler theft,06-09-18,,near ESI Hospital Gandhibazar Main Basavanagudi Bengaluru City Karnaka 560004,12.9468,77.5699
Girinagar,2018,2 wheeler theft,11-09-18,,"appt H.B Samaj, H.B Samaj Road, Basavanagudi Bengaluru City Karnaka 560004",12.789456,77.984756
Girinagar,2018,2 wheeler theft,14-09-18,,"Appt No-62 , Kanakapura Road Basavangudi Bengaluru City Karnaka 560004",12.94212,77.57536
Girinagar,2018,2 wheeler theft,15-09-18,,"opp House No.08, West Anjaneya Temple Street, Basavanagudi Bengaluru City Karnaka 560004",12.94364,77.57373
Girinagar,2018,2 wheeler theft,17-09-18,,"Opp Anha Shishu Nivasa, Bull Temple Road, Basavanagudi Bengaluru City Karnaka 560004",12.582079,77.345031
Girinagar,2018,2 wheeler theft,18-09-18,,"Near Canara Bank, Opp, Bimba Childrens Play home, DVG Road, Basavanagudi Bengaluru City Karnaka 560",12.941895,77.577913
Girinagar,2018,2 wheeler theft,20-09-18,,"Opp, House No.2-2, Bhar House, Armugham Circle, Basavanagudi Bengaluru City Karnaka 56000",12.936938,77.57275
Girinagar,2018,2 wheeler theft,22-09-18,,"Nettakalappa Circle, Opp, Mahindra Show Room, Basavanagudi Bengaluru City Karnaka 560004",12.942114,77.577386
Girinagar,2018,2 wheeler theft,27-09-18,,"Opp, House No.81, Vijayalakshmi Nilaya, Model House Street, Basavanagudi Bengaluru City Karnaka 56000",12.58207912,77.34503148
Girinagar,2018,2 wheeler theft,,,"no-47-1, House Basement, 3rd Madel House Street, Basavanagudi Bengaluru City Karnaka 560004",12.948916,77.579766
Girinagar,2018,2 wheeler theft,05-10-18,,"Sanaman Lodge Beside Conservensi Road, R.V Road Basavanagudi Bengaluru City Karnaka 560004",12.971404,77.578549
Girinagar,2018,2 wheeler theft,14-10-18,,"Opp, Kabab Magic Hotel, R V Road, Basavanagudi Bengaluru City Karnaka 56000",12.939454,77.579251
Girinagar,2018,2 wheeler theft,30-10-18,,"ear Rotighar Hotel, Gandhi Bazar Main Road, Basavanagudi Bengaluru City Karnaka 560004",12.947745,77.567733
Girinagar,2018,2 wheeler theft,11-11-18,,"Bull Temple Road, Opp Basavanagudi Hotel, Basavanagudi Bengaluru City Karnaka 56000",12.935241,77.566645
Girinagar,2018,2 wheeler theft,06-12-18,,"Opp Birla ACC Cement Shop next to Puma Showroom Kanakapura Main Road, Vasavi Circle Bengaluru City Karnaka 560004",12.94003,77.57052
Girinagar,2018,2 wheeler theft,08-12-18,,"Opp House No.54-1 Sannidhi Road, Near APS College, Basavanagudi Bengaluru City Karnaka 56000",12.56713,77.363415
Girinagar,2018,2 wheeler theft,20-12-18,,Raghavendrswami Mt Gandhibazar Main Road Basavanagudi Bengaluru City Karnaka 56000,12.573426,77.364512
Girinagar,2018,2 wheeler theft,27-12-18,,"Near Lalbagha Metro Stion, R.V Road, Basavanagudi Bengaluru City Karnaka 560004",12.86451,77.41652
Girinagar,2019,2 wheeler theft,01-02-19,,"Opp House No.40-1 A, 3rd Stage, 5th Main, Thygarajnagar Bengaluru City Karnaka 560004",12.93781,77.56373
Girinagar,2019,2 wheeler theft,20-02-19,,"Opp, Ba Show Room, DVG Road, Basavanagudi, Bengaluru",12.974561,77.576241
Girinagar,2019,2 wheeler theft,21-02-19,,"Opp,Chims Mantasory Scool, Palamma Temple Street, Basavanagudi",12.946241,77.579991
Girinagar,2019,2 wheeler theft,23-03-19,,"Opp House No.6-1, Reservior Street, Basavanagudi, Bengaluru City,",12.94578,77.57144
Girinagar,2019,2 wheeler theft,09-04-19,,Opp House No 77-2 2nd Main 5th Cross T R Nagar Bengaluru City Karnaka 56002,12.946552,77.571637
Girinagar,2019,2 wheeler theft,10-04-19,,Opp House No 61-01. Ram mandir Road Basavanagudi Bengaluru City Karnaka 56000,12.942401,77.571924
Girinagar,2019,2 wheeler theft,01-05-19,,"Infrnt of Audit Office Govindappa Road, Basavanagudi Bengaluru City Karnaka 5600",12.941848,77.579851
Girinagar,2019,2 wheeler theft,17-05-19,,"Policestion Road, Opp, SBI Bank Basavanagudi Bengaluru City Karnaka 560004",12.941,77.56553
Girinagar,2019,2 wheeler theft,17-05-19,,"Gandhibazar Market, Near Rajram Silks near, Basavanagudi Bengaluru City Karnaka 5600",12.943386,77.571188
Girinagar,2019,2 wheeler theft,31-05-19,,2nd Main Ta Silk Farm Basavanagudi Bengaluru City Karnaka 560004,12.93481,77.57184
Girinagar,2019,2 wheeler theft,03-06-19,,No 25. Khazi Street Basavanagudi Bengaluru City Karnaka 5600,12.94962,77.57991
Girinagar,2019,2 wheeler theft,04-06-19,,"No-45, Model house street, Basvanagudi Bengaluru City",12.87645,77.89564
Girinagar,2019,2 wheeler theft,,,"No.70-2 JTS Building Opp East West School, Basavanagudi Bengaluru City Karnaka 56000",12.89451,77.89574
Girinagar,2019,2 wheeler theft,14-06-19,,"pp #15-1,market road Basavanagudi Bengaluru City Karnaka 56000",12.945934,77.570814
Girinagar,2019,2 wheeler theft,26-06-19,,"H.B Samaja Road, Opp Mha Enterprises, Basavanagudi Bengaluru City Karnaka 56000",12.58201,77.345031
Girinagar,2019,2 wheeler theft,13-07-19,,"Lalbagha Metro Stion, Basavanagudi, Bengaluru",12.582079,77.345314
Girinagar,2019,2 wheeler theft,20-07-19,,"Near Rasadoutana Hotel, N R Colony, Bengaluru City, Karnaka, 560004",12.93759703,77.57384277
Girinagar,2019,2 wheeler theft,24-07-219,,"ENT Hospital , Near Lalbagh Metro Stion, Basavangudi, Bengaluru",12.931645,77.567136
Girinagar,2019,2 wheeler theft,05-08-19,,"No-71-2, Radhakrishna swamy road, TR Nagar, Bengaluru",12.936433,77.56611
Girinagar,2019,2 wheeler theft,29-08-19,,"opp house no-No-22-2, Palamma Temple street, Basavanagudi, Bengaluru",12.56156,77.341553
Girinagar,2019,2 wheeler theft,03-09-19,,"no-110, Surveyour street Basavanagudi Bengaluru City Karnak",12.931291,77.567242
Girinagar,2019,2 wheeler theft,06-09-19,,Lalbagh metro Stion Basavanagudi Bengaluru City Karnaka 560004,12.786541,77.56611
Girinagar,2019,2 wheeler theft,10-09-19,,near Krishnarao Park ge Basavanagudi Bengaluru City Karn,12.94598,77.57058
Girinagar,2019,2 wheeler theft,12-09-19,,"No-26-1, E Street Basavanagudi Bengaluru",12.85651,77.856421
Girinagar,2019,2 wheeler theft,16-10-19,,"Near Lalbagha Metro Stion, R.V Road, Bhagwan Traders, Basavanagudi Bengaluru City Karnaka",12.94561,77.57034
Girinagar,2019,2 wheeler theft,21-10-19,,"Oppt Krishna Rao Park ,Parking Place Basavanagudi Bengaluru City Karnaka 5600",12.895621,77.659851
Girinagar,2019,2 wheeler theft,30-10-19,,"No.81-4,First Floor ,Govindappa Road , Basavanagudi Bengaluru City Karnaka 560",12.785951,77.895461
Girinagar,2019,2 wheeler theft,31-10-19,,Off Krishnarao Park Basavanagudi Bengaluru City Karnaka 56000,12.94588,77.57526
Girinagar,2019,2 wheeler theft,05-11-19,,Off Krishnarao Park Near Basavanagudi PS Bengaluru City Karnaka,12.92967,77.57649
Girinagar,2019,2 wheeler theft,20-11-19,,"infront of old No-11, New No-15, 5th cross 5th main T R nagar Bengaluru City Karnaka 56",12.9455949,77.5686997
Girinagar,2019,2 wheeler theft,23-11-19,,near Tagore circle Basavanagudi Bengaluru City Karna,12.985461,77.985461
Girinagar,2019,2 wheeler theft,28-11-19,,"Near K R Park, S Kariyappa road Basavanagudi Bengaluru City Karnak",12.940919,77.573481
Girinagar,2019,2 wheeler theft,29-11-19,,"bull Temple Road, Near Dodda Ganaphi Temple Basavanagudi Bengaluru City Karnaka 56000",12.940631,77.577855
Girinagar,2019,2 wheeler theft,18-12-19,,"Near Renuka Yallamma temple Near MNK Park, Basavanagudi Bengaluru City Karn",12.93982,77.7757
Girinagar,2019,2 wheeler theft,18-12-19,,"near Janapriya Bar, Souh India Mall Nettakallappa Circle, Basavanagudi Bengaluru City Karnaka",12.85641,77.86521
Girinagar,2019,2 wheeler theft,20-12-19,,"opp Sangeetha Mobile Showrooms, Gandhi Bazar Main Road, Basavanagudi Bengaluru City Karn",12.94629,77.58006
Girinagar,2015,2 wheeler theft,03-01-15,13:15,"Sanchar Complex Parking Place, BMS Compound, 5th Block Jayanagar,
Bengaluru City, Karnaka, 560041",12.9155368,77.5558355
Girinagar,2015,2 wheeler theft,12-01-15,14:10,"Varapradanivas, No 42-6, 2nd Floor, 6th Main, J.P.Nagar 1st Phase, Bengaluru
City, Karnaka, 560078",12.9155368,77.5558355
Girinagar,2015,2 wheeler theft,13-01-15,17:20,"Infront of Rangashankara Teer, 2nd phase J P Nagara, Bengaluru City,
Karnaka, 560078",12.9115954,77.5849247
Girinagar,2015,2 wheeler theft,15-01-15,14:20,"Infront of NO.29, Sharadhanagara, Chunchaghta, Road, Kanakapura Mainroad,
Bengaluru City, Karnaka, 560078",12.879478,77.548839
Girinagar,2015,2 wheeler theft,16-01-15,11:00,"Besaide of House No-102, MANSION HOUSE,18th CROSS,, JP NAGAR 5th
PHASE, Bengaluru City, Karnaka, 560078",12.9016695,77.5859681
Girinagar,2015,2 wheeler theft,16-01-15,15:15,"Near Bangalore Central Mall,, Jayanagar 5th Block, Bengaluru City, Karnaka,
560069",12.9171572,77.5811823
Girinagar,2015,2 wheeler theft,17-01-15,14:15,"NEAR WOODY'S RESTORENT, MARENAHALLI, Bengaluru City, Karnaka,
560078",12.9166719,77.5892002
Girinagar,2015,2 wheeler theft,19-01-15,13:10,"Opp Aradhana Restorant, Service Road, Bannerughta Road, Bengaluru City,
Karnaka, 560078",12.9166979,77.5826341
Girinagar,2015,2 wheeler theft,20-01-15,16:00,"Infront Of House No.137-1, 2nd Mainroad, 2nd Cross, J.P.Nagar 7th Phase,
Bengaluru City, Karnaka, 560078",12.8784077,77.5572069
Girinagar,2015,2 wheeler theft,28-01-15,12:10,"No-95, Panduranganagar,, BG Road, Bengaluru City, Karnaka, 560076",12.9313776,77.6225849
Girinagar,2015,2 wheeler theft,31-01-15,14:20,"Near Barbikanar Hotel, 15th Cross,, JP Nagar 3rd Phase, Bengaluru City,
Karnaka, 560078",12.9314241,77.6072639
Girinagar,2015,2 wheeler theft,03-02-15,21:50,"Opp. KK Apartment, 6th Cross, K.R Layout, 6th Phase J.P.Nagar, Bengaluru City,
Karnaka, 560078",12.9034662,77.579759
Girinagar,2015,2 wheeler theft,06-02-15,17:45,"House No-121-2, 10th Main, Puttenahalli,, JP Nagar 7th Phase, Bengaluru City,
Karnaka, 560078",12.8953192,77.5789612
Girinagar,2015,2 wheeler theft,09-02-15,18:15,"Near Puttenahalli Petrol Bunk, 7th Phase J.P.Nagar, Bengaluru City, Karnaka,
560078",12.8953297,77.5789612
Girinagar,2015,2 wheeler theft,10-02-15,19:15,"Infront Of Gopalan Mall, B.G Road, 3rd Phase J.P.Nagar, Bengaluru City,
Karnaka, 560078",12.9143145,77.597372
Girinagar,2015,2 wheeler theft,12-02-15,10:30,"Inside the Parking Place in Shekhar Nethralaya, Hospital, 15th Cross, J.P.Nagar,
Bengaluru City, Karnaka, 560078",12.9144777,77.5295196
Girinagar,2015,2 wheeler theft,16-02-15,13:15,"Siddalingeswara Talkies Parking Place, 6th Phase J.P.Nagar, Bengaluru City,
Karnaka, 560078",12.9147937,77.5295194
Girinagar,2015,2 wheeler theft,16-02-15,14:00,"Infront Of House No-45, 3rd Cross, Venkadri, Layout, Doresanipalya, B.G Road,
Bengaluru City, Karnaka, 560076",12.8978565,77.5944308
Girinagar,2015,2 wheeler theft,18-02-15,13:50,"In Front Of Mobile shop,Near Indiragandhi Circle,, J.P.Nagar 1st Phase, Bengaluru
City, Karnaka, 560078",12.9108572,77.5764323
Girinagar,2015,2 wheeler theft,20-02-15,0:00,"Opp Milan Hospital, 24th Main, J.P.Nagar 2nd Phase, Bengaluru City, Karnaka,
560078",12.9159341,77.5834543
Girinagar,2015,2 wheeler theft,24-02-15,15:15,"In front of House No-34-54, Opp thrishul School,, Sarakki Garden JP Nagar 6th
Phase, Bengaluru City, Karnaka, 560078",12.9159806,77.5681333
Girinagar,2015,2 wheeler theft,24-02-15,19:30,"In front of Annapoorneswar Furniture House,, Kanakapura MAin road, Bengaluru
City, Karnaka, 56007",12.8934268,77.5638784
Girinagar,2015,2 wheeler theft,25-02-15,17:40,"NO.22, 100feet Ringroad, 15th Cross, 4th phase J P Nagara, Bengaluru City,
Karnaka, 560078",12.9062162,77.5954373
Girinagar,2015,2 wheeler theft,28-02-15,13:00,"No-22-1-15, 17th I Cross, 20th Main road, Near Riz, wan Masjid, Vinayakanagar,
5th Phase J.P.Nagar, Bengaluru City, Karnaka, 560078",12.9014666,77.5889394
Girinagar,2015,2 wheeler theft,03-03-15,21:50,"Infront of Raymond shop,, 3rd phase J P Nagara, Bengaluru City, Karnaka,
560078",12.9119148,77.597496
Girinagar,2015,2 wheeler theft,04-03-15,12:20,"Infront of No.520, 3rd Cross, KSRTC Layout, Swamy Vivekananda Colony, 2nd
phase J P Nagara, Bengaluru City, Karnaka, 560078",12.8998217,77.5663605
Girinagar,2015,2 wheeler theft,06-03-15,16:00,"Metro Convention Hall Parking Compund, No-28-A,, BG Road, JP Nagar 3rd
Phase, Bengaluru City, Karnaka, 560076",12.9158958,77.5973937
Girinagar,2015,2 wheeler theft,14-03-15,12:00,"No-45 Basement Parking Place, Pleasant,, Fl No-204, 22nd B Main road, 5th
Phase J.P.Nagar, Bengaluru City, Karnaka, 560078",12.8999994,77.5850921
Girinagar,2015,2 wheeler theft,25-03-15,12:30,"No 508-1, 7th Main, 8th Cross, J.P.Nagar 3rd Phase, Bengaluru City, Karnaka,
560078",12.9112055,77.5935164
Girinagar,2015,2 wheeler theft,26-03-15,7:15,"In Front of House No-319, 33rd Main,, Near Siddalingeswara Talkies, JP nagar 6th
Phase, Bengaluru City, Karnaka, 560078",12.9043076,77.5783411
Girinagar,2015,2 wheeler theft,26-03-15,17:00,"Infront Of House No-1456, South end A Main Road,, 9th Block Jayanagara,
Bengaluru City, Karnaka, 560078",12.916582,77.5950877
Girinagar,2015,2 wheeler theft,26-03-15,21:30,"In Front of House No-52-3, 5th Main, Sarakki,, JP Nagar 1st Phase, Bengaluru City,
Karnaka, 560078",12.9230991,77.5786912
Girinagar,2015,2 wheeler theft,28-03-15,15:00,"Opp Rangashankara, 2nd Phase, J.P.Nagar, Bengaluru City, Karnaka, 560078",12.9106388,77.5792415
Girinagar,2015,2 wheeler theft,30-03-15,17:45,"Infront Of House No-35-25-1B, Harshitha Nilaya,, Srinivasa Kalyana Mantapa
Road, Jaraganahalli, Bengaluru City, Karnaka, 560078",12.9108381,77.5267101
Girinagar,2015,2 wheeler theft,31-03-15,10:45,"Parking Place of Wiz minds pvt, No-48-49, 1st FLR,, Sarakki Main Road, JP Nagar
1st Phase, Bengaluru City, Karnaka, 560078",12.912451,77.5764631
Girinagar,2015,2 wheeler theft,01-04-15,12:00,"In Front of House No-122-50, 3rd C'Main,, JP Nagar 3rd Phase, Bengaluru City,
Karnaka, 560078",12.9053286,77.5937894
Girinagar,2015,2 wheeler theft,06-04-15,16:00,"Beside the Mondovi totors Pvt. Ldt.Servies Road, B G Road, 3rd phase J P
Nagara, Bengaluru City, Karnaka, 560078",12.9077254,77.5978325
Girinagar,2015,2 wheeler theft,09-04-15,19:00,"Infront Of House No-09, M G Nagendra House,, 15th Cross, 6th Phase J.P.Nagar,
Bengaluru City, Karnaka, 560078",12.9077514,77.5912664
Girinagar,2015,2 wheeler theft,15-04-15,11:50,"Parking place, Infront of IIMB Road,, Bannerughta Raod, Bengaluru City,
Karnaka, 560076",12.9080696,77.4599325
Girinagar,2015,2 wheeler theft,17-04-15,19:15,"infront of 475-A 13th cross 28th main, jpnagar 1st phase, Bengaluru City,
Karnaka, 560078",12.9077705,77.5815606
Girinagar,2015,2 wheeler theft,21-04-15,19:30,"Infront of Hotel Uddyamidarara Sahakara Bank,, Ragigudda Anjaneya Temple, 9th
Block Jayanara, Bengaluru City, Karnaka, 560078",12.9958855,77.5171967
Girinagar,2015,2 wheeler theft,21-04-15,22:10,"No-114, Veerabhadraswamy Temple Road,, JP Nagar 1st Phase, Bengaluru City,
Karnaka, 560078",12.9093151,77.5731743
Girinagar,2015,2 wheeler theft,24-04-15,21:30,"In Front of Papa Johns Store,, BG Road, Bengaluru City, Karnaka, 560076",12.8911779,77.579489
Girinagar,2015,2 wheeler theft,27-04-15,10:10,"Beside Of Shanthi Sagar Hotel, 22nd Main, J.P.Nagar 2nd Phase, Bengaluru City,
Karnaka, 560078",12.9136898,77.583736
Girinagar,2015,2 wheeler theft,28-04-15,10:30,"Infront of No.1365, GF LHR Mansion, Sarakki ge,, 1st phase J P Nagara,
Bengaluru City, Karnaka, 560078",12.9072388,77.5713789
Girinagar,2015,2 wheeler theft,28-04-15,23:15,"In Front of House No-1875, South C' Cross,, 28th Main, Jayanagara 9th Block,
Bengaluru City, Karnaka,",12.9183568,77.6028079
Girinagar,2015,2 wheeler theft,29-04-15,11:15,"Infront Of House No-30, 2nd Cross, Silver Oak, street, 7th Phase J.P.Nagar,
Bengaluru City, Karnaka, 560078",12.8950958,77.5852983
Girinagar,2015,2 wheeler theft,01-05-15,18:10,"Infront House- Sri Laxmi Nanjundeshwara Nilaya,, 5th Cross, Chikkaswamy
Layout, Jaraganahalli, Bengaluru City, Karnaka, 560078",12.8951218,77.5787322
Girinagar,2015,2 wheeler theft,01-05-15,19:00,"No.01, 22nd Mainroad, 5th phase J P Nagara, Bengaluru City, Karnaka, 560078",12.9031786,77.5849079
Girinagar,2015,2 wheeler theft,02-05-15,10:15,"Empty Site, Opp House No-116-A, Jayagnaga Nilaya, 30th Main Road, 6th Phase
J.P.Nagar, Bengaluru City, Karnaka, 560078",12.9008018,77.5816468
Girinagar,2015,2 wheeler theft,08-05-15,18:05,"infront of Bhramalingeshwara condiments, rose garden jpnagar 6th phase,
Bengaluru City, Karnaka, 560078",12.9008278,77.5750807
Girinagar,2015,2 wheeler theft,13-05-15,11:00,"Infront of No.943, 12th Cross, 35th Main, 1st phase J P Nagara, Bengaluru City,
Karnaka, 560078",12.9077602,77.5760421
Girinagar,2015,2 wheeler theft,16-05-15,13:10,"Near Bekary, 31st Main, J.P.Nagar 6th Phase, Bengaluru City, Karnaka, 560078",12.9077862,77.569476
Girinagar,2015,2 wheeler theft,17-05-15,12:00,"No 21, Munichinnanna Ind Layout, Chunchaghta Mai, Parallel to Kanakapura
Main Road, Bengaluru City, Karnaka, 560078",12.89145,77.5656028
Girinagar,2015,2 wheeler theft,17-05-15,16:30,"No 1183, 26th Main, J.P.Nagar 1st Phase, Bengaluru City, Karnaka, 560078",12.9133357,77.5824947
Girinagar,2015,2 wheeler theft,18-05-15,18:15,"In Front of House no-869, 11th A' Cross, 23rd Main, JP Nagar 2nd Phase,
Bengaluru City, Karnaka, 560078",12.9090896,77.5842335
Girinagar,2015,2 wheeler theft,25-05-15,14:10,"In front of house no 05, 3rd main, Ashtalakshmi layout, J.P.Nagar 6th Phase,
Bengaluru City, Karnaka, 560078",12.861,77.5798343
Girinagar,2015,2 wheeler theft,27-05-15,11:00,"No 281, 17th Cross, 38th Main, Rose Garden, J.P.Nagar 6th Phase, Bengaluru
City, Karnaka, 560078",12.9055733,77.5737403
Girinagar,2015,2 wheeler theft,28-05-15,10:15,"In front of P.G No 11, Surabha nilaya, 3rd Cross, K.R Layout, J.P.Nagar 6th Phase,
Bengaluru City, Karnaka, 560078",12.9043378,77.5805354
Girinagar,2015,2 wheeler theft,29-05-15,11:15,"In front of Rajashekhar Hospital, 9th Cross, J.P.Nagar 1st Phase, Bengaluru City,
Karnaka, 560078",12.9043378,77.5805354
Girinagar,2015,2 wheeler theft,29-05-15,17:30,"Near NGR Kalyanamantapa, J.P.Nagar 3rd Phase, Bengaluru City, Karnaka,
560078",12.9089063,77.5978035
Girinagar,2015,2 wheeler theft,05-06-15,11:30,"Infront of No.527, 17th Crossroad, 35th Mainroad, 6th phase J P Nagara,
Bengaluru City, Karnaka, 560078",12.8807651,77.5499705
Girinagar,2015,2 wheeler theft,06-06-15,15:30,"In front of House No 86, Gururaghavendra Nagar,, Opp RBI Layout, J.P.Nagar 7th
Phase, Bengaluru City, Karnaka, 560078",12.8918733,77.5760625
Girinagar,2015,2 wheeler theft,07-06-15,10:30,"In front of English frank school, 33rd Main, J.P.Nagar 6th Phase, Bengaluru City,
Karnaka, 560078",12.9053555,77.577754
Girinagar,2015,2 wheeler theft,07-06-15,12:10,"No 41, 3rd Main, 2nd Cross, Gururaghavendra Nagar, J.P.Nagar 7th Phase,
Bengaluru City, Karnaka, 560078",12.8929625,77.575637
Girinagar,2015,2 wheeler theft,09-06-15,13:00,"Beside House No 5, 26th Main Road, 18th Cross, Annaiahreddy Layout, J.P.Nagar
6th Phase, Bengaluru City, Karnaka, 560078",12.9060197,77.5820522
Girinagar,2015,2 wheeler theft,17-06-15,17:00,"Infront Of No.3, Lakshmi Nivas, 2nd Cross,, Govindappa Layout, J.P.Nagar 6th
Phase, Bengaluru City, Karnaka, 560078",12.9061063,77.5492212
Girinagar,2015,2 wheeler theft,19-06-15,13:00,"In front of house No 36, 2nd main, 5th cross, Puttenahalli, J.P.Nagar 7th Phase,
Bengaluru City, Karnaka, 560078",12.894285,77.5813033
Girinagar,2015,2 wheeler theft,19-06-15,14:30,"Infront Of Oxford College,, J.P.Nagar 1st Phase, Bengaluru City, Karnaka,
560078",12.9085246,77.5796617
Girinagar,2015,2 wheeler theft,19-06-15,22:10,"Beside the Central Mall Parking Space, J P Nagar 2nd Phase, Bengaluru City,
Karnaka, 560078",12.9164782,77.5901863
Girinagar,2015,2 wheeler theft,22-06-15,10:30,"In front Of House No-70, 2nd floor, Aryanagar,, 1st Phase J.P Nagar, Bengaluru
City, Bengaluru City, Karnaka, 560078",12.9119429,77.5749591
Girinagar,2015,2 wheeler theft,22-06-15,12:00,"Infront Of House No-105, 21st Main road,, Marenahalli, 2nd Phase J.P Nagar,
Bengaluru City, Karnaka, 560078",12.9122711,77.5855913
